Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
33D1	chr1	69381	125312698	13133	-0.0520422
33D1	chr1	143281044	248918365	11298	-0.0308475
33D1	chr2	41605	90525254	6751	-0.039613
33D1	chr2	91283966	242003780	12083	-0.0239544
33D1	chr3	150500	198038669	15195	-0.0187543
33D1	chr4	59429	9172672	1190	-0.050286
33D1	chr4	9368889	190026768	9462	-0.0284326
33D1	chr5	140305	47365108	2385	-0.0268553
33D1	chr5	49488671	181260815	9523	-0.0375795
33D1	chr6	150500	32459319	3102	-0.0386449
33D1	chr6	32741441	170583749	9863	-0.0215966
33D1	chr7	150500	143478798	10738	-0.0265175
33D1	chr7	143623899	159142547	1233	-0.0454939
33D1	chr8	150500	145054159	8906	-0.0151749
33D1	chr9	154630	45525913	2611	-0.0205653
33D1	chr9	60497470	138177264	7303	-0.026696
33D1	chr10	49179	79614115	5246	-0.0393137
33D1	chr10	79907667	133626306	5045	-0.0400347
33D1	chr11	150500	50877111	4954	-0.0178899
33D1	chr11	51026130	134986058	9081	-0.0203774
33D1	chr12	99144	9443678	1625	-0.0439975
33D1	chr12	9595271	133234356	12016	-0.0532751
33D1	chr13	15879861	57017795	2765	-0.0146865
33D1	chr13	57171357	114326283	2148	-0.0347959
33D1	chr14	15939217	106874055	7790	-0.0304103
33D1	chr15	16962086	22542839	75	0.726384
33D1	chr15	22572928	84444649	7234	-0.0223448
33D1	chr15	84603925	101922767	1368	-0.00275535
33D1	chr16	47427	31990460	4936	-0.030484
33D1	chr16	31990960	34158084	48	-0.550186
33D1	chr16	34163625	35895360	17	-0.0679229
33D1	chr16	35895360	38279231	16	0.490284
33D1	chr16	46324795	90094829	4664	-0.0248618
33D1	chr17	156218	37874251	5856	-0.0326174
33D1	chr17	38195871	46286091	2306	-0.0556596
33D1	chr17	46331024	46694664	37	-0.8071
33D1	chr17	46704756	83135126	5353	-0.0382668
33D1	chr18	117084	80247350	4283	-0.0180074
33D1	chr19	110970	25027980	6307	-0.0548891
33D1	chr19	27126811	58571429	7249	-0.0821096
33D1	chr20	87707	64273602	6006	-0.0236353
33D1	chr21	4942906	46664374	2529	-0.0458995
33D1	chr22	10395631	50782296	4934	-0.0174732
33D1	chrX	150500	120875450	7318	-0.583605
33D1	chrX	121047962	156007790	2313	-0.596301
33D1	chrY	2786986	9255287	119	0.257722
33D1	chrY	9547584	12406944	26	1.89174
33D1	chrY	12407809	21386263	248	0.00965009
33D1	chrY	21386763	56959891	41	1.2815
57D1	chr1	69381	125312698	13133	-0.0448673
57D1	chr1	143281044	248918365	11298	-0.0206231
57D1	chr2	41605	90525254	6751	-0.0267106
57D1	chr2	91283966	242003780	12083	-0.0112857
57D1	chr3	150500	198038669	15195	-0.0186545
57D1	chr4	59429	9172672	1190	-0.0893016
57D1	chr4	9368889	190026768	9462	-0.00162876
57D1	chr5	140305	47365108	2385	-0.0194761
57D1	chr5	49488671	181260815	9523	-0.0214202
57D1	chr6	150500	32459319	3102	-0.0502108
57D1	chr6	32741441	170583749	9863	0.00282558
57D1	chr7	150500	142065831	10435	-0.0420363
57D1	chr7	142066588	142093550	20	-16.5883
57D1	chr7	142094363	143478798	283	-0.0212259
57D1	chr7	143623899	159142547	1233	-0.0152789
57D1	chr8	150500	145054159	8906	-0.0278217
57D1	chr9	154630	45525913	2611	0.00529033
57D1	chr9	60497470	138177264	7303	-0.0494251
57D1	chr10	49179	79614115	5246	-0.0363035
57D1	chr10	79907667	133626306	5045	-0.034918
57D1	chr11	150500	50877111	4954	-0.0335621
57D1	chr11	51026130	55602938	57	-0.0279008
57D1	chr11	55603438	55664664	14	-24.7881
57D1	chr11	55665164	134986058	9010	-0.0248121
57D1	chr12	99144	9443678	1625	-0.0352277
57D1	chr12	9595271	133234356	12016	-0.0357836
57D1	chr13	15879861	57017795	2765	9.18758e-05
57D1	chr13	57171357	114326283	2148	-0.0151022
57D1	chr14	15939217	106874055	7790	-0.0410014
57D1	chr15	16962086	84444649	7309	-0.0340083
57D1	chr15	84603925	101922767	1368	0.00220413
57D1	chr16	47427	38279231	5017	-0.0964742
57D1	chr16	46324795	90094829	4664	-0.0629695
57D1	chr17	156218	37874251	5856	-0.0647877
57D1	chr17	38195871	83135126	7696	-0.074633
57D1	chr18	117084	80247350	4283	-0.00312757
57D1	chr19	110970	25027980	6307	-0.171701
57D1	chr19	27126811	51630218	5414	-0.135713
57D1	chr19	51643534	51645532	3	-26.1713
57D1	chr19	51645779	58571429	1832	-0.153848
57D1	chr20	87707	64273602	6006	-0.044408
57D1	chr21	4942906	44089935	1972	0.00152413
57D1	chr21	44091920	46213837	395	-0.201482
57D1	chr21	46215177	46664374	162	-0.0581797
57D1	chr22	10395631	50782296	4934	-0.092703
57D1	chrX	150500	120875450	7318	-1.04654
57D1	chrX	121047962	156007790	2313	-1.06672
57D1	chrY	2786986	9255287	119	0.0730092
57D1	chrY	9547584	56959891	315	0.107413
57D2	chr1	69381	125312698	13133	-0.0380759
57D2	chr1	143281044	248918365	11298	-0.0393031
57D2	chr2	41605	90525254	6751	-0.0261749
57D2	chr2	91283966	242003780	12083	-0.0286633
57D2	chr3	150500	198038669	15195	-0.0336205
57D2	chr4	59429	9172672	1190	-0.0416469
57D2	chr4	9368889	190026768	9462	-0.0290319
57D2	chr5	140305	47365108	2385	-0.0184008
57D2	chr5	49488671	181260815	9523	-0.037892
57D2	chr6	150500	32459319	3102	-0.0496471
57D2	chr6	32741441	170583749	9863	-0.0223408
57D2	chr7	150500	142065622	10434	-0.0429412
57D2	chr7	142065713	142093550	21	-13.7204
57D2	chr7	142094363	143478798	283	-0.0188507
57D2	chr7	143623899	159142547	1233	-0.0111143
57D2	chr8	150500	145054159	8906	-0.034951
57D2	chr9	154630	45525913	2611	-0.00412604
57D2	chr9	60497470	138177264	7303	-0.0296023
57D2	chr10	49179	79614115	5246	-0.0380139
57D2	chr10	79907667	133626306	5045	-0.0364978
57D2	chr11	150500	50877111	4954	-0.0366373
57D2	chr11	51026130	55602938	57	-0.0180279
57D2	chr11	55603438	55664664	14	-24.6462
57D2	chr11	55665164	134986058	9010	-0.0286826
57D2	chr12	99144	9443678	1625	-0.0272045
57D2	chr12	9595271	133234356	12016	-0.0417093
57D2	chr13	15879861	57017795	2765	-0.0188586
57D2	chr13	57171357	114326283	2148	-0.032999
57D2	chr14	15939217	106874055	7790	-0.0509707
57D2	chr15	16962086	84444649	7309	-0.0363829
57D2	chr15	84603925	101922767	1368	0.00350708
57D2	chr16	47427	38279231	5017	-0.0678797
57D2	chr16	46324795	90094829	4664	-0.0450993
57D2	chr17	156218	37874251	5856	-0.0579895
57D2	chr17	38195871	83135126	7696	-0.0576203
57D2	chr18	117084	80247350	4283	-0.0183097
57D2	chr19	110970	25027980	6307	-0.118416
57D2	chr19	27126811	51630218	5414	-0.10681
57D2	chr19	51643534	51645532	3	-26.112
57D2	chr19	51645779	58571429	1832	-0.120043
57D2	chr20	87707	64273602	6006	-0.0291511
57D2	chr21	4942906	46664374	2529	-0.0374868
57D2	chr22	10395631	50782296	4934	-0.0619889
57D2	chrX	150500	120875450	7318	-1.0433
57D2	chrX	121047962	156007790	2313	-1.05848
57D2	chrY	2786986	9255287	119	0.0510253
57D2	chrY	9547584	56959891	315	0.0334701
64D1	chr1	69381	6871765	1073	-0.270858
64D1	chr1	6872265	125312698	12060	-0.0262658
64D1	chr1	143281044	248918365	11298	-0.00971178
64D1	chr2	41605	90525254	6751	-0.0234926
64D1	chr2	91283966	242003780	12083	-0.0161932
64D1	chr3	150500	198038669	15195	-0.0224093
64D1	chr4	59429	9172672	1190	-0.141575
64D1	chr4	9368889	190026768	9462	-0.00218843
64D1	chr5	140305	47365108	2385	-0.0320332
64D1	chr5	49488671	181260815	9523	-0.0163231
64D1	chr6	150500	32459319	3102	-0.0534096
64D1	chr6	32741441	170583749	9863	-0.000378074
64D1	chr7	150500	143478798	10738	-0.0366762
64D1	chr7	143623899	159142547	1233	-0.058543
64D1	chr8	150500	145054159	8906	-0.0283654
64D1	chr9	154630	45525913	2611	0.0194197
64D1	chr9	60497470	127165566	4637	0.004825
64D1	chr9	127166066	138177264	2666	-0.178259
64D1	chr10	49179	79614115	5246	-0.0225332
64D1	chr10	79907667	133626306	5045	-0.0252542
64D1	chr11	150500	3379042	836	-0.283638
64D1	chr11	3379542	50877111	4118	0.00714126
64D1	chr11	51026130	55602938	57	0.0906634
64D1	chr11	55603438	55664664	14	-22.2526
64D1	chr11	55665164	61331693	921	0.00139846
64D1	chr11	61332905	73844981	3120	-0.114182
64D1	chr11	73845481	134986058	4969	0.00166187
64D1	chr12	99144	9443678	1625	-0.0230361
64D1	chr12	9595271	133234356	12016	-0.0337844
64D1	chr13	15879861	57017795	2765	-0.00253508
64D1	chr13	57171357	112392518	1816	0.000333735
64D1	chr13	112393018	114326283	332	-0.137322
64D1	chr14	15939217	106874055	7790	-0.0388376
64D1	chr15	16962086	84444649	7309	-0.0370458
64D1	chr15	84603925	101922767	1368	0.000757335
64D1	chr16	47427	2720162	1094	-0.283185
64D1	chr16	2720662	38279231	3923	-0.0768389
64D1	chr16	46324795	90094829	4664	-0.0849693
64D1	chr17	156218	5234757	1292	-0.134828
64D1	chr17	5235257	16720658	2017	-0.04004
64D1	chr17	16727526	22754122	812	-0.129567
64D1	chr17	22754122	26688171	26	0.768183
64D1	chr17	26688171	37874251	1709	-0.0553896
64D1	chr17	38195871	39974427	456	-0.15691
64D1	chr17	39974899	46286091	1850	-0.0753925
64D1	chr17	46331024	46694664	37	-0.64856
64D1	chr17	46704756	74819247	3331	-0.0468266
64D1	chr17	74819747	83135126	2022	-0.179829
64D1	chr18	117084	80247350	4283	0.00915505
64D1	chr19	110970	4513384	1353	-0.288643
64D1	chr19	4513384	25027980	4954	-0.148746
64D1	chr19	27126811	58571429	7249	-0.137227
64D1	chr20	87707	62293957	5417	-0.0300596
64D1	chr20	62303566	62835955	160	-0.258346
64D1	chr20	62836447	62957582	47	-0.0288612
64D1	chr20	62960501	64273602	382	-0.277476
64D1	chr21	4942906	42574917	1775	-0.00236201
64D1	chr21	42579733	46442575	695	-0.204701
64D1	chr21	46443807	46664374	59	-0.00664704
64D1	chr22	10395631	50782296	4934	-0.115964
64D1	chrX	150500	120875450	7318	-1.03858
64D1	chrX	121047962	152991059	1583	-1.03072
64D1	chrX	152991059	154711726	573	-1.23957
64D1	chrX	154712226	156007790	157	-1.00591
64D1	chrY	2786986	9255287	119	-0.0251624
64D1	chrY	9547584	56959891	315	0.0675745
