Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
55A1	chr1	69381	125312698	13133	-0.0316192
55A1	chr1	143281044	152601018	1190	-0.0479443
55A1	chr1	152601518	152614100	2	-22.1909
55A1	chr1	152622831	248918365	10106	-0.0288297
55A1	chr2	41605	90525254	6751	-0.0295202
55A1	chr2	91283966	242003780	12083	-0.0240711
55A1	chr3	150500	198038669	15195	-0.0248659
55A1	chr4	59429	9172672	1190	-0.00389072
55A1	chr4	9368889	190026768	9462	-0.0331932
55A1	chr5	140305	47365108	2385	-0.0103955
55A1	chr5	49488671	181260815	9523	-0.0328144
55A1	chr6	150500	31971677	2817	-0.0193112
55A1	chr6	31971994	32034599	111	0.402046
55A1	chr6	32034857	32294125	142	-0.00223165
55A1	chr6	32299919	32371708	19	-1.17652
55A1	chr6	32372208	32459319	13	0.163446
55A1	chr6	32741441	123218740	6604	-0.0247781
55A1	chr6	123221486	123388551	28	-0.65418
55A1	chr6	123393623	170583749	3231	-0.0130768
55A1	chr7	150500	143478798	10738	-0.0342623
55A1	chr7	143623899	159142547	1233	-0.00066405
55A1	chr8	150500	145054159	8906	-0.0137966
55A1	chr9	154630	45525913	2611	-0.0205672
55A1	chr9	60497470	138177264	7303	-0.0185272
55A1	chr10	49179	79614115	5246	-0.0351378
55A1	chr10	79907667	133626306	5045	-0.0245372
55A1	chr11	150500	50877111	4954	-0.00856383
55A1	chr11	51026130	134986058	9081	-0.0116387
55A1	chr12	99144	9443678	1625	-0.0311585
55A1	chr12	9595271	133234356	12016	-0.0409464
55A1	chr13	15879861	57017795	2765	-0.0223261
55A1	chr13	57171357	114326283	2148	-0.0169563
55A1	chr14	15939217	106874055	7790	-0.0311199
55A1	chr15	16962086	22542839	75	0.650446
55A1	chr15	22572928	84444649	7234	-0.037768
55A1	chr15	84603925	101922767	1368	0.000687776
55A1	chr16	47427	38279231	5017	-0.0261405
55A1	chr16	46324795	90094829	4664	-0.0230377
55A1	chr17	156218	37874251	5856	-0.0244456
55A1	chr17	38195871	83135126	7696	-0.0381211
55A1	chr18	117084	80247350	4283	-0.0160916
55A1	chr19	110970	25027980	6307	-0.0536661
55A1	chr19	27126811	58571429	7249	-0.0494842
55A1	chr20	87707	64273602	6006	-0.0199362
55A1	chr21	4942906	46664374	2529	-0.0198389
55A1	chr22	10395631	38986093	3149	-0.0308924
55A1	chr22	38986297	38989612	2	-26.3323
55A1	chr22	38991329	50782296	1783	-0.0300957
55A1	chrX	150500	2853477	167	-0.146895
55A1	chrX	2853977	6383406	134	0.282804
55A1	chrX	6384463	8498667	46	-0.520555
55A1	chrX	8508236	120875450	6971	0.287753
55A1	chrX	121047962	154092307	1917	0.307152
55A1	chrX	154098165	154254485	15	0.951061
55A1	chrX	154295857	155659573	359	0.332892
55A1	chrX	155659573	156007790	22	-0.043265
55A1	chrY	2786986	2979728	22	-17.8357
55A1	chrY	2979763	6868464	52	-2.44143
55A1	chrY	6868729	9255287	45	-11.5137
55A1	chrY	9547584	12708945	30	-1.97926
55A1	chrY	12709445	13705261	116	-20.3825
55A1	chrY	13705761	18466645	44	-4.77918
55A1	chrY	18467711	22314765	92	-15.0341
55A1	chrY	22315265	56959891	33	-3.79355
55A2	chr1	69381	125312698	13133	-0.0251098
55A2	chr1	143281044	248918365	11298	-0.0321906
55A2	chr2	41605	90525254	6751	-0.0333935
55A2	chr2	91283966	242003780	12083	-0.0295217
55A2	chr3	150500	198038669	15195	-0.0253815
55A2	chr4	59429	9172672	1190	0.0231691
55A2	chr4	9368889	190026768	9462	-0.0443626
55A2	chr5	140305	47365108	2385	-0.0149997
55A2	chr5	49488671	181260815	9523	-0.033843
55A2	chr6	150500	32459319	3102	-0.0331641
55A2	chr6	32741441	170583749	9863	-0.0333073
55A2	chr7	150500	143478798	10738	-0.0397277
55A2	chr7	143623899	159142547	1233	0.00424775
55A2	chr8	150500	145054159	8906	-0.0132899
55A2	chr9	154630	45525913	2611	-0.0214436
55A2	chr9	60497470	138177264	7303	-0.00719671
55A2	chr10	49179	79614115	5246	-0.0348843
55A2	chr10	79907667	133626306	5045	-0.0165727
55A2	chr11	150500	50877111	4954	-0.000586853
55A2	chr11	51026130	134986058	9081	-0.00383688
55A2	chr12	99144	9443678	1625	-0.0385913
55A2	chr12	9595271	133234356	12016	-0.0414337
55A2	chr13	15879861	57017795	2765	-0.0399707
55A2	chr13	57171357	114326283	2148	-0.0196106
55A2	chr14	15939217	106874055	7790	-0.0345454
55A2	chr15	16962086	22542839	75	0.684183
55A2	chr15	22572928	84444649	7234	-0.0314326
55A2	chr15	84603925	101922767	1368	0.00236357
55A2	chr16	47427	38279231	5017	-0.0137618
55A2	chr16	46324795	90094829	4664	-0.0171355
55A2	chr17	156218	37874251	5856	-0.0137101
55A2	chr17	38195871	83135126	7696	-0.0204875
55A2	chr18	117084	80247350	4283	-0.0278547
55A2	chr19	110970	25027980	6307	-0.0371148
55A2	chr19	27126811	58571429	7249	-0.0435336
55A2	chr20	87707	64273602	6006	-0.00890035
55A2	chr21	4942906	46664374	2529	-0.0179951
55A2	chr22	10395631	38962511	3145	-0.00691136
55A2	chr22	38965122	38989612	6	-16.3398
55A2	chr22	38991329	50782296	1783	-0.00859355
55A2	chrX	150500	2830197	164	-0.165733
55A2	chrX	2830697	6550796	138	0.27988
55A2	chrX	6550796	8532492	46	-0.575985
55A2	chrX	8532992	120875450	6970	0.295951
55A2	chrX	121047962	154092307	1917	0.32306
55A2	chrX	154098165	154305423	17	0.919394
55A2	chrX	154309342	155659573	357	0.355046
55A2	chrX	155659573	156007790	22	-0.0350188
55A2	chrY	2786986	2979995	23	-18.6215
55A2	chrY	2980495	6868464	51	-2.77876
55A2	chrY	6868729	9255287	45	-12.3865
55A2	chrY	9547584	12708945	30	-3.25672
55A2	chrY	12709445	13705261	116	-21.6585
55A2	chrY	13705761	18546285	46	-5.72805
55A2	chrY	18546785	22314765	90	-17.498
55A2	chrY	22315265	56959891	33	-4.52601
61A1	chr1	69381	125312698	13133	-0.0352601
61A1	chr1	143281044	248918365	11298	-0.0361472
61A1	chr2	41605	90525254	6751	-0.0325792
61A1	chr2	91283966	242003780	12083	-0.021638
61A1	chr3	150500	198038669	15195	-0.0288398
61A1	chr4	59429	9172672	1190	0.0109587
61A1	chr4	9368889	190026768	9462	-0.0324042
61A1	chr5	140305	47365108	2385	-0.0106016
61A1	chr5	49488671	181260815	9523	-0.0368191
61A1	chr6	150500	32459319	3102	-0.0756724
61A1	chr6	32741441	170583749	9863	-0.0345726
61A1	chr7	150500	143478798	10738	-0.0388633
61A1	chr7	143623899	144142938	61	-0.0247843
61A1	chr7	144186926	144547988	52	-0.402045
61A1	chr7	144548488	159142547	1120	-0.0134684
61A1	chr8	150500	145054159	8906	-0.0130014
61A1	chr9	154630	45525913	2611	-0.0353369
61A1	chr9	60497470	138177264	7303	-0.0280031
61A1	chr10	49179	79614115	5246	-0.0419331
61A1	chr10	79907667	133626306	5045	-0.0244804
61A1	chr11	150500	50877111	4954	-0.0111351
61A1	chr11	51026130	134986058	9081	-0.019641
61A1	chr12	99144	9443678	1625	-0.0541378
61A1	chr12	9595271	133234356	12016	-0.049165
61A1	chr13	15879861	18126913	15	1.22043
61A1	chr13	18126913	57017795	2750	-0.0394256
61A1	chr13	57171357	114326283	2148	-0.0233784
61A1	chr14	15939217	106874055	7790	-0.0345089
61A1	chr15	16962086	84444649	7309	-0.0439601
61A1	chr15	84603925	101922767	1368	-0.0096956
61A1	chr16	47427	38279231	5017	-0.0345547
61A1	chr16	46324795	90094829	4664	-0.0310825
61A1	chr17	156218	22754122	4121	-0.0439914
61A1	chr17	22754122	26688171	26	0.991825
61A1	chr17	26688171	37874251	1709	-0.0598302
61A1	chr17	38195871	83135126	7696	-0.0484477
61A1	chr18	117084	15452504	1105	-0.04327
61A1	chr18	15452504	20950881	37	1.02135
61A1	chr18	20951381	80247350	3141	-0.0129002
61A1	chr19	110970	25027980	6307	-0.0641462
61A1	chr19	27126811	58571429	7249	-0.0771834
61A1	chr20	87707	26358132	1964	-0.0173979
61A1	chr20	26358132	28449091	14	1.25098
61A1	chr20	28449091	64273602	4028	-0.0211598
61A1	chr21	4942906	14108458	72	-0.311306
61A1	chr21	14108958	46664374	2457	-0.0265338
61A1	chr22	10395631	50782296	4934	-0.0442287
61A1	chrX	150500	2726375	146	-0.0355143
61A1	chrX	2733355	120875450	7172	-0.611804
61A1	chrX	121047962	156007790	2313	-0.583118
61A1	chrY	2786986	9255287	119	0.262919
61A1	chrY	9547584	12419815	27	1.90553
61A1	chrY	12420315	21386263	247	0.0598986
61A1	chrY	21386763	56959891	41	1.49988
61A2	chr1	69381	125312698	13133	-0.0336813
61A2	chr1	143281044	248918365	11298	-0.0293841
