Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
14P1	chr1	69381	125312698	13133	-0.0388136
14P1	chr1	143281044	248918365	11298	0.300737
14P1	chr2	41605	90525254	6751	-0.00396227
14P1	chr2	91283966	242003780	12083	-0.082542
14P1	chr3	150500	51698903	5296	-0.0342074
14P1	chr3	51699403	80467100	1996	-0.564805
14P1	chr3	80467100	82212324	33	1.17173
14P1	chr3	82212324	89209357	107	-0.656161
14P1	chr3	89209857	198038669	7763	0.57738
14P1	chr4	59429	9172672	1190	-0.0318492
14P1	chr4	9368889	190026768	9462	-0.147467
14P1	chr5	140305	47365108	2385	-0.175815
14P1	chr5	49488671	181260815	9523	-0.584502
14P1	chr6	150500	16129411	905	-0.614331
14P1	chr6	16130554	17837583	131	0.913236
14P1	chr6	17838083	19046707	72	0.595681
14P1	chr6	19046707	32294125	1962	-0.0901001
14P1	chr6	32299919	32459319	32	-0.673176
14P1	chr6	32741441	62440551	3299	-0.0501711
14P1	chr6	62440551	115363891	2834	-0.577591
14P1	chr6	115363891	170583749	3730	-0.0749081
14P1	chr7	150500	18996062	1408	0.305768
14P1	chr7	18996562	62998928	2561	0.41227
14P1	chr7	62998928	72826985	335	-0.0557813
14P1	chr7	72828071	85731144	1023	-0.490462
14P1	chr7	85731144	143478798	5411	-0.047592
14P1	chr7	143623899	159142547	1233	-0.0634872
14P1	chr8	150500	7235829	320	-0.564973
14P1	chr8	7414960	7896612	54	-0.157755
14P1	chr8	8037291	37735379	2028	-0.57545
14P1	chr8	37737920	38305447	158	1.33613
14P1	chr8	38314644	38957386	87	2.61194
14P1	chr8	38957886	40280143	145	1.38561
14P1	chr8	40280143	40972340	16	-0.369065
14P1	chr8	40972340	46083379	328	0.717561
14P1	chr8	46083379	100259999	2740	-0.0336831
14P1	chr8	100261539	123541016	1186	0.231161
14P1	chr8	123541516	138167392	670	0.604532
14P1	chr8	138167892	145054159	1174	0.0143578
14P1	chr9	154630	21350889	1194	-0.0735521
14P1	chr9	21351389	22607368	46	-0.626341
14P1	chr9	22607368	45525913	1371	-0.02499
14P1	chr9	60497470	138177264	7303	-0.0315735
14P1	chr10	49179	18150977	1282	-0.571566
14P1	chr10	18151477	42470205	1304	0.265406
14P1	chr10	42470705	79614115	2660	-0.0433339
14P1	chr10	79907667	133626306	5045	-0.0407232
14P1	chr11	150500	50877111	4954	-0.0207175
14P1	chr11	51026130	69294852	3574	0.312706
14P1	chr11	69295352	72105012	255	1.78629
14P1	chr11	72105935	73139530	196	2.0302
14P1	chr11	73140030	73365949	40	1.59858
14P1	chr11	73367581	73393803	7	1.30443
14P1	chr11	73393805	79885384	750	0.862106
14P1	chr11	79885384	113351301	1960	-0.55219
14P1	chr11	113352067	134986058	2299	-0.462011
14P1	chr12	99144	9443678	1625	-0.0127285
14P1	chr12	9595271	133234356	12016	-0.0315609
14P1	chr13	15879861	57017795	2765	-0.593205
14P1	chr13	57171357	114326283	2148	-0.608986
14P1	chr14	15939217	106874055	7790	-0.0117575
14P1	chr15	16962086	84444649	7309	-0.0325286
14P1	chr15	84603925	101922767	1368	-0.0319249
14P1	chr16	47427	38279231	5017	-0.0169407
14P1	chr16	46324795	90094829	4664	-0.0139991
14P1	chr17	156218	21284971	4086	-0.542895
14P1	chr17	21298346	37874251	1770	-0.0112846
14P1	chr17	38195871	41728333	982	-0.027399
14P1	chr17	41731490	43104263	606	0.144261
14P1	chr17	43104865	46286091	718	-0.00451965
14P1	chr17	46331024	46694664	37	0.90382
14P1	chr17	46704756	83135126	5353	-0.0104842
14P1	chr18	117084	15452504	1105	0.234795
14P1	chr18	15452504	20950881	37	1.07644
14P1	chr18	20951381	25088962	447	0.291742
14P1	chr18	25089462	26292383	59	0.660436
14P1	chr18	26293423	26546227	18	0.264526
14P1	chr18	26549036	27048505	19	-0.33775
14P1	chr18	27049005	33244742	308	0.294646
14P1	chr18	33245242	41651121	363	-0.344632
14P1	chr18	41651121	80247350	1927	-0.566403
14P1	chr19	110970	8731975	2500	-0.0196005
14P1	chr19	8732475	8938716	105	0.618711
14P1	chr19	8938716	9155514	142	0.806772
14P1	chr19	9156014	25027980	3560	-0.015273
14P1	chr19	27126811	51630218	5414	-0.0479206
14P1	chr19	51643534	51645532	3	-26.1463
14P1	chr19	51645779	58571429	1832	-0.0633765
14P1	chr20	87707	64273602	6006	0.0628029
14P1	chr21	4942906	46664374	2529	-0.558107
14P1	chr22	10395631	20586701	603	0.103826
14P1	chr22	20587201	25360094	705	0.46124
14P1	chr22	25360594	26169167	84	0.0660653
14P1	chr22	26170265	27799463	96	0.418301
14P1	chr22	27799463	28987203	92	0.100143
14P1	chr22	28987703	30950445	443	0.502399
14P1	chr22	30956762	48779795	2444	0.0151914
14P1	chr22	48780853	50782296	467	0.414966
14P1	chrX	150500	120875450	7318	-0.644969
14P1	chrX	121047962	148953077	1251	-0.597886
14P1	chrX	148953577	156007790	1062	-0.0412071
14P1	chrY	2786986	9255287	119	-0.957498
14P1	chrY	9547584	12406944	26	0.907129
14P1	chrY	12407809	21386263	248	-1.5478
14P1	chrY	21386763	56959891	41	0.562862
15P1	chr1	69381	125312698	13133	-0.204874
15P1	chr1	143281044	172131288	4470	0.512211
15P1	chr1	172132887	248918365	6828	-0.0323638
15P1	chr2	41605	90525254	6751	0.255364
15P1	chr2	91283966	99292642	736	0.225352
15P1	chr2	99295625	133516957	1977	0.0672336
15P1	chr2	133517457	242003780	9370	-0.122703
15P1	chr3	150500	95918412	7535	-0.256052
15P1	chr3	95918412	134561537	3325	0.0505201
15P1	chr3	134562037	181134454	2636	0.34184
15P1	chr3	181134454	181713316	8	2.40012
15P1	chr3	181713816	183649854	131	3.02498
15P1	chr3	183650354	183920797	55	2.79812
15P1	chr3	183921297	183967768	19	2.39592
15P1	chr3	183971560	186539599	521	0.693307
15P1	chr3	186544303	186852556	85	0.299678
15P1	chr3	186853056	187291771	39	0.683195
15P1	chr3	187292271	195664250	451	0.324679
15P1	chr3	195668518	195791501	50	0.723511
15P1	chr3	195792001	198038669	340	0.327114
15P1	chr4	59429	9172672	1190	-0.18547
15P1	chr4	9368889	48033085	1741	-0.260734
15P1	chr4	48034878	63541787	727	0.393703
15P1	chr4	63541787	177989978	6405	-0.274357
15P1	chr4	177991008	185440719	332	0.123033
15P1	chr4	185444963	186533186	132	0.732467
15P1	chr4	186533686	190026768	125	-0.683169
15P1	chr5	140305	34896269	1462	0.130123
15P1	chr5	34896769	34933910	17	-0.515878
15P1	chr5	34935707	47365108	906	0.0699029
15P1	chr5	49488671	181260815	9523	-0.197323
15P1	chr6	150500	32459319	3102	0.000584404
15P1	chr6	32741441	33006249	72	-0.255872
15P1	chr6	33006749	33199418	78	0.206108
15P1	chr6	33201243	33425905	158	-0.300167
15P1	chr6	33432158	63295047	3005	0.102791
15P1	chr6	63295547	170583749	6550	-0.13646
15P1	chr7	150500	143478798	10738	0.173178
15P1	chr7	143623899	159142547	1233	0.0790143
15P1	chr8	150500	145054159	8906	-0.0405722
15P1	chr9	154630	20620151	1104	-0.275128
15P1	chr9	20620651	26407132	175	-0.83544
15P1	chr9	26407132	45525913	1332	0.697507
15P1	chr9	60497470	67936812	52	0.275298
15P1	chr9	68085840	84340635	981	-0.27627
15P1	chr9	84341135	138177264	6270	0.00134368
15P1	chr10	49179	79614115	5246	-0.170418
15P1	chr10	79907667	133626306	5045	-0.123433
15P1	chr11	150500	6210114	1309	0.0929247
15P1	chr11	6210114	48150185	3546	-0.0237634
15P1	chr11	48153793	50877111	99	0.195618
15P1	chr11	51026130	65576406	2438	-0.0364461
15P1	chr11	65579077	67231960	659	0.269398
15P1	chr11	67240207	67639474	228	0.100609
15P1	chr11	67642721	69296394	253	0.352893
15P1	chr11	69296894	70500593	118	1.58147
15P1	chr11	70501920	72022421	115	0.926135
15P1	chr11	72023062	72135452	27	0.596017
15P1	chr11	72135952	72779632	143	0.959966
15P1	chr11	72780972	73430772	103	0.695822
15P1	chr11	73431272	75265660	258	0.467743
15P1	chr11	75266160	134986058	4739	-0.270142
15P1	chr12	99144	6046819	705	0.430662
15P1	chr12	6052540	6549486	149	0.107739
15P1	chr12	6549753	6849431	176	0.336263
15P1	chr12	6849562	7018426	118	0.0731775
15P1	chr12	7018926	9443678	477	0.416712
15P1	chr12	9595271	24398055	1153	0.302037
15P1	chr12	24398055	25647993	78	0.865856
15P1	chr12	25648493	34029633	604	0.363856
15P1	chr12	34030133	38168589	28	0.853162
15P1	chr12	38168589	42129256	245	0.292005
15P1	chr12	42129756	133234356	9908	0.064709
15P1	chr13	15879861	57017795	2765	-0.180131
15P1	chr13	57171357	108230234	1545	-0.162033
15P1	chr13	108230734	109756310	73	0.160753
15P1	chr13	109756810	110615045	111	0.788353
15P1	chr13	110615545	113260761	248	0.104726
15P1	chr13	113263484	113355483	17	1.20264
15P1	chr13	113363759	113733085	60	0.143244
15P1	chr13	113735067	114326283	94	-0.193826
15P1	chr14	15939217	106874055	7790	-0.0660202
15P1	chr15	16962086	84444649	7309	-0.172802
15P1	chr15	84603925	101922767	1368	-0.185596
15P1	chr16	47427	38279231	5017	0.0794096
15P1	chr16	46324795	90094829	4664	0.0590373
15P1	chr17	156218	20253588	4013	-0.249748
15P1	chr17	20257448	37874251	1843	0.160668
15P1	chr17	38195871	83135126	7696	0.126431
15P1	chr18	117084	15452504	1105	0.546821
15P1	chr18	15452504	21110912	73	1.25857
15P1	chr18	21111412	21532662	38	1.5278
15P1	chr18	21536039	23689181	208	1.34516
15P1	chr18	23690479	24916172	162	1.64335
15P1	chr18	24916172	35241968	530	1.09904
15P1	chr18	35242468	36257075	123	0.774177
15P1	chr18	36260034	80247350	2044	-0.214174
15P1	chr19	110970	8592872	2479	-0.0347196
15P1	chr19	8595759	9295798	299	0.183629
15P1	chr19	9295800	25027980	3529	-0.0357469
15P1	chr19	27126811	39390291	1901	0.172118
