Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
39P1	chr1	69381	125312698	13137	-0.0515754
39P1	chr1	143281044	248918365	11299	-0.0423814
39P1	chr2	41605	90525254	6755	-0.0564359
39P1	chr2	91283966	242003780	12086	-0.0246693
39P1	chr3	150500	198038669	15202	-0.041984
39P1	chr4	59429	9172672	1192	-0.0278673
39P1	chr4	9368889	190026768	9469	-0.0427834
39P1	chr5	140305	47365108	2385	0.0055074
39P1	chr5	49488671	181260815	9524	-0.0469718
39P1	chr6	150500	32459319	3101	-0.0321645
39P1	chr6	32741441	170583749	9868	-0.0377488
39P1	chr7	150500	143478798	10751	-0.0441716
39P1	chr7	143623899	159142547	1231	-0.023844
39P1	chr8	150500	145054159	8909	-0.0375985
39P1	chr9	154630	45525913	2611	-0.0395633
39P1	chr9	60497470	110668403	3049	-0.0379274
39P1	chr9	110668903	112573578	226	0.731489
39P1	chr9	112574078	114007439	210	0.957139
39P1	chr9	114008343	115020058	188	1.11648
39P1	chr9	115021154	120388733	165	0.164021
39P1	chr9	120389233	121974979	251	-0.0838841
39P1	chr9	121975479	124853029	332	0.12125
39P1	chr9	124853529	124952955	40	0.566044
39P1	chr9	124953455	138177264	2842	-0.0563654
39P1	chr10	49179	39637386	2566	-0.0616699
39P1	chr10	39933707	133626306	7732	-0.042362
39P1	chr11	150500	89875073	10223	-0.0264768
39P1	chr11	90038692	134986058	3817	-0.0501552
39P1	chr12	99144	9443678	1625	-0.047328
39P1	chr12	9595271	133234356	12025	-0.056854
39P1	chr13	15879861	57017795	2767	-0.0406431
39P1	chr13	57171357	114326283	2146	-0.0227514
39P1	chr14	15939217	106874055	7795	-0.0426459
39P1	chr15	16962086	84285874	7309	-0.038919
39P1	chr15	84603925	101922767	1370	-0.0338323
39P1	chr16	47427	31990460	4937	-0.0436406
39P1	chr16	31990960	38428223	82	0.282724
39P1	chr16	46324795	90094829	4667	-0.0343007
39P1	chr17	156218	37873703	5849	-0.0486389
39P1	chr17	38195871	83135126	7702	-0.0548855
39P1	chr18	117084	80247350	4285	-0.0258929
39P1	chr19	110970	25027980	6315	-0.0672046
39P1	chr19	27126811	58571429	7254	-0.0728598
39P1	chr20	87707	64273602	6010	-0.0370836
39P1	chr21	4942906	46664374	2529	-0.0441161
39P1	chr22	10395631	50782296	4934	-0.0403831
39P1	chrX	150500	2726375	146	0.49017
39P1	chrX	2726438	120875450	7182	0.000230968
39P1	chrX	121047962	156007790	2318	-0.0190026
39P1	chrY	2786986	9255287	119	0.437661
39P1	chrY	9547584	12406944	26	1.93305
39P1	chrY	12407809	17476315	159	-0.106997
39P1	chrY	17476315	18466645	6	2.78402
39P1	chrY	18467711	21386263	83	0.215418
39P1	chrY	21386763	56959891	44	2.25552
51P1	chr1	69381	125312698	13137	-0.0300999
51P1	chr1	143281044	248918365	11299	0.132306
51P1	chr2	41605	90525254	6755	-0.0445988
51P1	chr2	91283966	242003780	12086	-0.072051
51P1	chr3	150500	198038669	15202	-0.0443769
51P1	chr4	59429	9172672	1192	0.0573263
51P1	chr4	9368889	190026768	9469	-0.111186
51P1	chr5	140305	47365108	2385	-0.0574781
51P1	chr5	49488671	181260815	9524	-0.0645126
51P1	chr6	150500	32459319	3101	0.00949094
51P1	chr6	32741441	44136441	2066	0.0895723
51P1	chr6	44138477	44418946	134	0.423724
51P1	chr6	44419446	53269272	635	0.122509
51P1	chr6	53270590	170583749	7033	-0.1954
51P1	chr7	150500	143478798	10751	-0.0507716
51P1	chr7	143623899	144142695	59	-0.0455885
51P1	chr7	144142695	144648881	61	-0.577935
51P1	chr7	144649381	159142547	1111	0.00174295
51P1	chr8	150500	145054159	8909	-0.0257006
51P1	chr9	154630	45525913	2611	-0.0447286
51P1	chr9	60497470	138177264	7303	-0.0155837
51P1	chr10	49179	39637386	2566	-0.227959
51P1	chr10	39933707	133626306	7732	-0.0318366
51P1	chr11	150500	89875073	10223	-0.00559912
51P1	chr11	90038692	134986058	3817	-0.0432879
51P1	chr12	99144	9443678	1625	-0.0204211
51P1	chr12	9595271	133234356	12025	-0.0471463
51P1	chr13	15879861	57017795	2767	-0.0794752
51P1	chr13	57171357	114326283	2146	-0.0510657
51P1	chr14	15939217	106874055	7795	-0.0450607
51P1	chr15	16962086	84285874	7309	-0.0194991
51P1	chr15	84603925	101922767	1370	0.170743
51P1	chr16	47427	38428223	5019	0.0398641
51P1	chr16	46324795	90094829	4667	0.00987618
51P1	chr17	156218	37873703	5849	0.0170378
51P1	chr17	38195871	83135126	7702	0.0107854
51P1	chr18	117084	80247350	4285	-0.0806116
51P1	chr19	110970	25027980	6315	0.0333527
51P1	chr19	27126811	58571429	7254	0.00466358
51P1	chr20	87707	51264099	4726	-0.109341
51P1	chr20	51264099	63862952	1161	0.590009
51P1	chr20	63865363	64273602	123	0.0920299
51P1	chr21	4942906	46664374	2529	-0.00785482
51P1	chr22	10395631	50782296	4934	0.0252626
51P1	chrX	150500	120875450	7328	-0.923465
51P1	chrX	121047962	156007790	2318	-0.890096
51P1	chrY	2786986	9255287	119	0.101066
51P1	chrY	9547584	21386263	274	-0.0741217
51P1	chrY	21386763	56959891	44	2.26472
52P1	chr1	69381	1642001	372	0.222731
52P1	chr1	1642346	8359988	822	0.0501177
52P1	chr1	8361215	53832593	6848	0.21877
52P1	chr1	53835497	125312698	5095	-0.151972
52P1	chr1	143281044	248918365	11299	0.0849991
52P1	chr2	41605	90525254	6755	-0.0973246
52P1	chr2	91283966	242003780	12086	-0.109305
52P1	chr3	150500	198038669	15202	-0.0942171
52P1	chr4	59429	9172672	1192	0.00529024
52P1	chr4	9368889	190026768	9469	-0.129476
52P1	chr5	140305	47365108	2385	0.0782761
52P1	chr5	49488671	181260815	9524	-0.0392983
52P1	chr6	150500	32459319	3101	0.0352844
52P1	chr6	32741441	170583749	9868	-0.0128724
52P1	chr7	150500	143478798	10751	0.0807402
52P1	chr7	143623899	159142547	1231	0.119716
52P1	chr8	150500	145054159	8909	-0.150798
52P1	chr9	154630	45525913	2611	-0.127644
52P1	chr9	60497470	138177264	7303	-0.110886
52P1	chr10	49179	39637386	2566	-0.0625247
52P1	chr10	39933707	133626306	7732	-0.0700342
52P1	chr11	150500	89875073	10223	-0.0801845
52P1	chr11	90038692	134986058	3817	-0.0118748
52P1	chr12	99144	9443678	1625	0.0386991
52P1	chr12	9595271	133234356	12025	-0.0854081
52P1	chr13	15879861	57017795	2767	-0.244502
52P1	chr13	57171357	114326283	2146	-0.107492
52P1	chr14	15939217	106874055	7795	-0.0489473
52P1	chr15	16962086	84285874	7309	0.0273983
52P1	chr15	84603925	101922767	1370	0.061079
52P1	chr16	47427	38428223	5019	0.161719
52P1	chr16	46324795	90094829	4667	-0.0302403
52P1	chr17	156218	37873703	5849	0.00832643
52P1	chr17	38195871	83135126	7702	0.0356242
52P1	chr18	117084	80247350	4285	-0.130176
52P1	chr19	110970	25027980	6315	0.00470507
52P1	chr19	27126811	58571429	7254	-0.00856002
52P1	chr20	87707	64273602	6010	0.0540996
52P1	chr21	4942906	46664374	2529	-0.0243377
52P1	chr22	10395631	50782296	4934	-0.00896433
52P1	chrX	150500	63047420	4025	-0.0766178
52P1	chrX	63047420	120875450	3303	0.0860961
52P1	chrX	121047962	156007790	2318	0.115707
52P1	chrY	2786986	2979995	23	-20.089
52P1	chrY	2980495	6724679	48	-3.25477
52P1	chrY	6724679	9255287	48	-14.1597
52P1	chrY	9547584	12720086	32	-5.43342
52P1	chrY	12720586	13479667	109	-22.0414
52P1	chrY	13480167	18546285	52	-6.63548
52P1	chrY	18546785	22314765	90	-17.3311
52P1	chrY	22315265	56959891	35	-4.08814
54P1	chr1	69381	125312698	13137	-0.0768841
54P1	chr1	143281044	152579938	1188	0.00367509
54P1	chr1	152600729	152614100	3	-23.8026
54P1	chr1	152622831	183238423	4317	0.0179228
