Sample	Chromosome	Start Position	End Position	Num markers	Seg.CN
12C1	chr1	69381	125312698	13137	-0.0507135
12C1	chr1	143281044	248918365	11299	0.000441716
12C1	chr2	41605	90525254	6755	0.0249061
12C1	chr2	91283966	242003780	12086	0.0151638
12C1	chr3	150500	198038669	15202	0.00581795
12C1	chr4	59429	9172672	1192	-0.0358226
12C1	chr4	9368889	190026768	9469	-0.0111877
12C1	chr5	140305	47365108	2385	0.105212
12C1	chr5	49488671	181260815	9524	-0.0677775
12C1	chr6	150500	346458	11	-2.15795
12C1	chr6	348100	32294125	3061	-0.029753
12C1	chr6	32299919	32459319	29	-0.494709
12C1	chr6	32741441	170583749	9868	-0.0331754
12C1	chr7	150500	54751908	3767	0.00808423
12C1	chr7	54752408	108057930	4279	-0.0427212
12C1	chr7	108062771	143478798	2705	0.0297858
12C1	chr7	143623899	159142547	1231	0.0496417
12C1	chr8	150500	145054159	8909	0.0120137
12C1	chr9	154630	45525913	2611	-0.0280135
12C1	chr9	60497470	138177264	7303	-0.0174515
12C1	chr10	49179	39637386	2566	-0.0202163
12C1	chr10	39933707	133626306	7732	-0.0148512
12C1	chr11	150500	89875073	10223	0.00889422
12C1	chr11	90038692	134986058	3817	-0.000790586
12C1	chr12	99144	9443678	1625	-0.0337423
12C1	chr12	9595271	133234356	12025	-0.0434984
12C1	chr13	15879861	57017795	2767	-0.0243613
12C1	chr13	57171357	114326283	2146	-0.0297889
12C1	chr14	15939217	106874055	7795	-0.0466444
12C1	chr15	16962086	84285874	7309	0.0232656
12C1	chr15	84603925	101922767	1370	0.0439767
12C1	chr16	47427	38428223	5019	-0.030735
12C1	chr16	46324795	90094829	4667	0.00336101
12C1	chr17	156218	37873703	5849	-0.0440741
12C1	chr17	38195871	46286091	2306	-0.0371511
12C1	chr17	46331024	46694664	37	0.783628
12C1	chr17	46704756	83135126	5359	-0.0210453
12C1	chr18	117084	80247350	4285	0.00195438
12C1	chr19	110970	25027980	6315	-0.0608575
12C1	chr19	27126811	58571429	7254	-0.0229367
12C1	chr20	87707	31863983	2100	0.0706248
12C1	chr20	31864950	64273602	3910	-0.0147374
12C1	chr21	4942906	46664374	2529	-0.0532951
12C1	chr22	10395631	50782296	4934	-0.0260808
12C1	chrX	150500	2726444	147	-0.178532
12C1	chrX	2733355	120875450	7181	-0.856359
12C1	chrX	121047962	155659573	2296	-0.842554
12C1	chrX	155659573	156007790	22	-0.0454217
12C1	chrY	2786986	9255287	119	0.272381
12C1	chrY	9547584	12391369	24	1.77038
12C1	chrY	12392643	17476315	161	-0.175925
12C1	chrY	17476315	18466645	6	2.66871
12C1	chrY	18467711	21386263	83	0.160642
12C1	chrY	21386763	56959891	44	2.1915
12P1	chr1	69381	125312698	13137	-0.30146
12P1	chr1	143281044	248918365	11299	0.00178684
12P1	chr2	41605	90525254	6755	-0.0267297
12P1	chr2	91283966	242003780	12086	-0.100623
12P1	chr3	150500	29587207	1875	-0.340878
12P1	chr3	29587707	30786408	43	-0.884185
12P1	chr3	30786908	91601118	5552	-0.311726
12P1	chr3	93419217	94043242	32	0.153452
12P1	chr3	94049403	115284202	1308	-0.355591
12P1	chr3	115284202	124298915	816	-0.0983741
12P1	chr3	124299415	167576153	3148	0.215631
12P1	chr3	167576653	169796371	91	0.738929
12P1	chr3	169796742	177355715	396	0.882637
12P1	chr3	177355715	182484845	243	1.11053
12P1	chr3	182484845	198038669	1686	0.570212
12P1	chr4	59429	9172672	1192	-0.263866
12P1	chr4	9368889	45747645	1587	-0.341615
12P1	chr4	45747645	46368471	26	-0.182772
12P1	chr4	46369506	51842740	307	0.363669
12P1	chr4	51843240	151175363	5651	-0.0784299
12P1	chr4	151175863	162682113	644	-0.34139
12P1	chr4	162682113	190026768	1254	-0.0593608
12P1	chr5	140305	47365108	2385	0.150585
12P1	chr5	49488671	181260815	9524	-0.337967
12P1	chr6	150500	32459319	3101	-0.364592
12P1	chr6	32741441	58266583	3247	-0.318211
12P1	chr6	58266583	135358187	4158	-0.0145119
12P1	chr6	135358687	139260439	343	-0.14136
12P1	chr6	139262576	170583749	2120	-0.285941
12P1	chr7	150500	45916669	3360	-0.00677508
12P1	chr7	45917210	51017570	350	-0.289302
12P1	chr7	51025106	60458816	250	0.495642
12P1	chr7	60458816	143478798	6791	-0.0115326
12P1	chr7	143623899	159142547	1231	0.0277875
12P1	chr8	150500	7428481	321	-0.412408
12P1	chr8	7428981	7896612	52	0.433319
12P1	chr8	8037291	34044544	1946	-0.330374
12P1	chr8	34044544	37339702	76	0.10291
12P1	chr8	37339702	41490352	424	0.782355
12P1	chr8	41490852	44114614	307	0.468584
12P1	chr8	44114614	125436473	4159	-0.0379474
